claim_address,amount
0xaEA30Ef85CDD0D3a7dce6F613B51Bf76197D5b54,32080
0xaEA33eF7AcB9C748486c6E19Bbb97C5A3Aa98bbA,14748
0xaEA57cBf427757d9D51F0FB024cd7DFEB15c0275,43427
0xaEA6fd6Ffc646A758070393cf0B0Ab3d54b3f55e,10983
0xaEAEEA981e91d0eB7bB0421F2875DeBe78776BE9,25000
0xaEAbbc2535F1F116Be958149Ae62D34F49A6B64a,32080
0xaEB897D84e086f0A4Cea3d47fdDAc7cA7d9e54e8,14783
0xaEBCc707edac413af8782c5bB1A29A6B2d904719,62949
0xaEBE4eC93B27DF5De38942E280c62AFB0c90cF5c,10086
0xaEC0AE6cfad31F465B820511F0630d59431741c6,3465
0xaEC67Da665321fc3e51245E044E820704854b468,2500
0xaEC830E5cFEc20821d5C9b2D43a7EF879Aaedd1D,6397
0xaEC8c478446BdDC2D022a03c90Ca394269342Ce2,89930
0xaEE5C01100e266D79384587349F528db3886d67D,1500
0xaEEA3186963cEbF9453594CA40aa5653237f5919,5014
0xaEF904Cb5470556E394B6cDd2392a2bfc3940c6C,7500
0xaEFFF923c01C7d1692A5afA5FAe58833E5e2096a,4566
0xaEa174B40D536f375735a48FbCc2952C14FB5f96,4297
0xaEa713222e2c666Cf230D84FcD428b151e6d3373,10086
0xaEa8E8c1f3F9EEB8A81D76152FD4cdAb7aa288Cd,50000
0xaEbeeE47aC35377085eA2885c290C081b21975Ec,50000
0xaEc248D1EDD6aA54d4D9fBdb92Cb7e50eb5c9122,12000
0xaEc2887aeF6F052b7EB2892278a38a1314c2C297,6088
0xaEcC9f6AbF91a3081Ef08E6416377df8a9434Ca8,21826
0xaEd0696Ed15e0e499a70264fEEe1b3eA0c6530FB,6416
0xaEdF90B1C727BEA2F7567364cAE60c907AC3699c,4000
0xaEdcfCd98fF33D330525552b70F87bb76635BF54,150388
0xaEf2a5D2590F19Fe5aC10317Beae4a1d5a6B1A72,3600000
0xaEfC44192Be6097711e9bb074D26844f7E188262,4000
0xaF07D5527443E7b24F21eA2D2572861A5d4E9a46,15000
0xaF0e9F772Ba4E191CF4C5F9f512C62c21fC194b1,12000
0xaF0f750b22Ca803243c85210DAC10cdd3f269a79,15692
0xaF108Dd1aC530F1c4BdED13f43E336A9cec92B44,11413
0xaF11495f021c5c2c5F5230f40d5d57EBe4059700,3840
0xaF121f31D640899f8Ee03944AF9DA2aF4b2F7040,19349
0xaF12F95A23F79C541e079924eC3089280373F692,18291
0xaF1349F41782fe690fc13e270856Ef2D7ccb3302,47895
0xaF162B8887f28727E33E4e4CCCe12178Ac8200DA,32080
0xaF184b4cBc73A9Ca2F51c4a4d80eD67a2578E9F4,97050
0xaF1987e23d6CFd183f967c510d4408857427E706,2000
0xaF1c80fD05693E0c3a8DFDAC1C299f282A538963,72000
0xaF23113AaEf5d227dFB67599Df4C45ACCF94F2Df,1500
0xaF2675Fb84ea1Af88d8714BF50faCfA9D574a513,29644
0xaF2769D99Ae4B62Cbd278389317DBabE87281231,5730
0xaF2E919B59734B8d99F6Bc1f62Dc63d6519d14BC,11038
0xaF2eC013D4Ac81a3e0Aa60176d64e6613AcB0727,5327
0xaF34cFf781C49bD5b5317EF946d5C6286F5331c9,4157
0xaF354d0ABC1d54424f88E0857bAd802D741fE7e4,88888
0xaF3570DC9E88c8822bb71389840BA267aA060e13,5172
0xaF37028ae42D0dA6048903d315F25DF2a2481D93,11679
0xaF423481bb944D161EC44e01C8C2015314Ba290B,13808
0xaF448eDdc69e99959fE63bd7bcD0aD14Dc6e27B7,1500
0xaF44a750F83aA14b6a6753ED3600253aC4Fc6F8A,6000
0xaF48F460c25C673E3ADb8689F5244310314e917b,5327
0xaF4a9B26149d99b2fbCe74aF4Ed1FdfbF0b6816C,41388
0xaF4d3489bC06762e2A683f00ef1758a1F08bA86e,10086
0xaF4dD92D7D9240a0436407742b4b6BA86B6c31aF,94405
0xaF516111E6f10963611AC66e42bd57c6A3fe0D8a,18300
0xaF5735Cc5D392E54E92A54be30C3AAcfA16A0096,25192
0xaF5B1689DD146520A4CFE7c7aaD8719cEf2c5898,5002
0xaF5E848F03944894cb657f7AF88521CD5bf7bD0F,24251
0xaF62F94B0e1317BA61FE59215AEbB383dD2f23b0,11413
0xaF641dCAa4A80c4a13c6456d2f30F216667748cD,10086
0xaF67BE07a8260D2DBd31B1c478c7306FA2AB1d0d,66057
0xaF68F720d7e51b88A76eC35aAb2b1694F8f0892A,20651
0xaF69cD9C60b6118fb89268f3781927427bA30711,4376
0xaF6CdEFEb36C0059486c5d4FC127898B7D0A7Db1,12000
0xaF6ca3d8A91D0B64c4Ea1dDa1a3Ec597900913d2,1500
0xaF7031b4f2a1A52338fE6Bd75409e38564838154,12000
0xaF71198fe7fB01F3D60d73cc11996e992d3C4db6,32080
0xaF72487F9A43b40Fe83D2DF63587d1c9E1f4deff,7500
0xaF742D14557567F602DEe6d7698218916431E217,32080
0xaF77D1C4f848377dB08165B2ba99cB6041eD9D08,12000
0xaF7FD67AE6B3E25F83291D5600fBe3B776EEa4d3,38064
0xaF88370abD82EC6943cdB3D4ec7b764B92c35B43,14142
0xaF884fc78e7446e3e11e8E4C7d4e2085B8aAF956,3788
0xaF8Ddb7B89e416aBF2Ed3b89a94BD8a363167A81,16931
0xaF8F6c034a2Ee18fA666058Ad9168fB49A2eAd0c,12000
0xaF8faE77CBCd4ad14045643cb2b19D6814803321,1500
0xaF92Ce39A9F0AcEa962044C84b5659E818A47FD7,38888
0xaF92d4FCE545Ca493eB81dC6a29e24B28bAfBe40,15000
0xaF9463ADbFdE93E1Cc99f8024636CdBc5246Fa53,29644
0xaF9556ae9572fbbe9D1bf7952340F794f9ffC135,5327
0xaF96c391322E600c0227044ad8E781FD366F454b,5818
0xaF96d0f5eB09ec2dd5c0b9D887acb45201464481,532233
0xaF9944c4E873Dd24684Bd883064Ae0da40eF03B5,15292
0xaFA327C0c934A471E6e831a88020504924500F9d,5500
0xaFB2BdeCafeC778923cC9058c9642565B2999A29,4157
0xaFC951690afd00979Bcd617089A84Af6589745Ef,17465
0xaFC9A28a78997c52FAF7D9D205d37d28A69748f9,3465
0xaFD0B1131F1a12C7ba707E391fdd1Ee67C34552b,70793
0xaFD777fc2b8516Fb668c71dF6109dda5f877614F,88888
0xaFE6520e39B77158e15b3377c1528B590a887800,88888
0xaFE85FEFFBa6a70adD396741eE2724c81222703C,5543
0xaFF7489412BC271E8df8C155D92dAf18f25a447f,11413
0xaFa26047084f482D9961BDFa254cF3a1e224CbCa,5682
0xaFaB7D2147155a0FE7a26dfA1d961Df404731C28,25852
0xaFbB879eC7881c574Bb5F6767de2d1219A724c4a,12000
0xaFbeEA7B0610408026cba3734551B37e7250788c,154687
0xaFbf7188775bbc30ab397b384e1E4B6ABD7185B5,18888
0xaFc10CB129a13E30495A4c93617c8ED21FF0096a,1500
0xaFc4F15965E7D82d4001d3261cbeE231710F652b,16791
0xaFc55c4617f7cCCf05D530a6b5F1Bc0f74248bfB,1500
0xaFcb264EA4526CdCD50636Ff3c9B8bB25d5FDd0d,4000
0xaFcd260458A50D74633f9DA184fF372907d602Af,7478
0xaFcf42f38034C4Ac925daB970dCbf6d17e7517A6,88888
0xaFd8867Fd41db00bCB1EE80331048Be7a1192c26,17298
0xaFd8e1004251244C6cB59aBBEB07Ce776622fF57,10086
0xaFe43f113233882317A30105cf908C1B1958F8C8,11039
0xaFeAB867F859a29D3831142Ca7de974F3456726C,32080
0xaFeb95DEF3B2A3D532D74DaBd51E62048d6c07A4,5682
0xaFf2df73555fEED1b1E978eCc6B102910e18Ca71,3998
0xaFf42573Bc515b878513e945E246d0F1B8Ff01Cc,278888
0xaFf4342328C05cDABfDe27B6dB8638FC7664892C,18655
0xaFf70D5871076B1Da00E0618BEcE4991D59b68f4,1500
0xaFfB1f012e985EB941EEC5986458A9FbD1aD3d17,8586
0xaFfb75416D90b88f478E081Bd494278d5040Ee59,38888
0xaFfc6e3899fA1AC7e398272c5E551f0E8aca388d,29644
0xaa02AB6eb28559086AEAf2529c431c86d052F172,38888
0xaa047DF9B5e6dBeF1E4ea3f4BFeCeC90d949bB00,9482
0xaa064Ea8ECe949082316c7028a26535b12302487,3879
0xaa0Ca1bfE9DD2df553345fc8945A9C919BFB335B,32080
0xaa0aaC3d9b38F4E7d040CD7Bb3F31F24EBd90d67,18192
0xaa0c6c0a33fABF9932701817F081A5D1992e75Bb,33679
0xaa10858e3c4b02A8b63d062275588B49fED7EF2a,1500
0xaa119fC45fAcD82B13D9b1297D42aF3bEEe03E89,32080
0xaa1217F46C4b2feFC6649F64B72395761AFe6295,16475
0xaa15B0e1d99A70684DbEFA055d72bFF3A2b91C1f,1500
0xaa17879e7cac3AEE12D6aa568691e638EF0C57f0,18831
0xaa22fBe622Acde1ef840C16D3FED5b548fdA43Ff,475000
0xaa23521ab5E4FeFb7235AC9310C954EA1E633004,11039
0xaa26802AbA83537f7eC449278A5e037A19c65658,12000
0xaa283A9CE905358787A7Cb45f42a0086Fd07D58E,1500
0xaa2a33c424B92cdC042e40c522cb48e586e83026,46153
0xaa2a6a54263697847ab8dCAD729D3ba451e57F01,18978
0xaa3770807773470C5907bcd43c9fB58f421f8878,17450
0xaa38c9Ca07Dbb4e37878bCF8a1713e3ECf1a248A,71435
0xaa3E4a9Ee2fE05a231D91e83e926895D7d256c19,3065
0xaa3cD95439557cAfD4498aAC4a9489E39Be98AA5,1500
0xaa436e7D5cD996276BB0748C52cFB544CD5EF6d8,3465
0xaa47CdD71ef24B08a4F752EDd7A0D36F6AaAd287,38888
0xaa49a46De3eD31bd1E9B34161b65e54A0F8C46E7,1500
0xaa4eEF582ec3EEf636D6177ABf56bf0820D0794a,38888
0xaa53851cEF2b2a2143b02AB2a0796f3acA16985E,4798
0xaa5451c271e95BD7cBE39a2a01F0FA6CfF8BbE87,2000
0xaa57c4b879b46a08b02f282E35008FfB45Fbe76e,4798
0xaa584127b91100DdE6b52228C28848A7B1D059c9,49794
0xaa60A8BC22F7981932dF888055A4bA99ad687E94,120000
0xaa6115bD09FD44460FAEf10984AF860b6f7EA9b2,11679
0xaa627CA20ac56805D93d66660f9c9524add203b6,11413
0xaa645F3D94291abe18cC9a4Dc2adcD3A63E7869e,1500
0xaa68c24719E4e082A8343442f4B04287a5e55ba9,10617
0xaa73f26606585CD7310bf5D3332485126f708E05,3465
0xaa7577a7A27aa7FcF6d0eC481B87Df3aD0F6a88E,77074
0xaa78f6Abd1c838FAf204A548199f3103D751A537,21826
0xaa7AC085192b16D8063E0d12c38cdaA97B640BcD,32080
0xaa7c56FC1548fC480d4EF09f1a27834e52aAB202,4157
0xaa7e9067A7db664B458724Ab87821CABd5D06384,17820
0xaa8126a4575E69D534a9140ae9CFE3bE10D70e9b,35767
0xaa8582200256BaD49469A9FE8768f5c702f5893a,32080
0xaa85F987Ecd2b6D493Ad13F9E9c406073d9da9FA,104400
0xaa86FA8Af10E59E5ac8871073d6B048Be89A3479,32080
0xaa8E791eb41156E91cf77Fc5Ff4fCa444FEf88eD,103548
0xaa9164b6fe1970f4F53b63ECA39a3ae6AB7Fc6CB,24325
0xaa92378694B6f0d6b49f0072cb99c62882A056ff,4916
0xaa9fCbFF247d695945F5BF394CcC6a17Ca8c91dE,4157
0xaaA53393898e64B862F8a8a5A75053Ed951b8721,20058
0xaaA95149DAF829AD01B485F9231D126cD6981dA8,9401
0xaaAFCc120F19f565c3d799c2e7e66A807A4D3adD,4798
0xaaB7db20ADd7126D61FAf24baeDC5F71225961F3,9489
0xaaC075075D889aEa4C87aD82eB0818EEAf706673,6000
0xaaC8F24cE086fc5fF5294F369836Ab545B95eDDb,5172
0xaaCCEE70FA4a63aeC2dE35E1a7AfD380b9FA2310,16916
0xaaD01312da0C2BE2908771fa229fbA45A700CE9A,5517
0xaaD040A331e84614CaE2655bA0A3837dbe6Ea14f,39036
0xaaDF6F4cC9cb99a8f2a76B9ABEc76f3B6ac4c318,27323
0xaaE157FA5787527068f996aA7B126501fDAaD5B9,78888
0xaaE1d38fd89432F1462B753c5752eE1Bb66D5659,30000
0xaaE3e72253606F7f886A0E0930DC77C09fcCE157,99361
0xaaE59bfe472A8Ac2675DF6DA73546f1b2963ada9,11899
0xaaE5fae947ff8b64C73c2928756Fa0419729d48B,88888
0xaaE728E2903540Cc0D5c3527b877440F9353eA6F,12000
0xaaE7489bCF33abdB0deBa7e0B3a2727E8340e3A9,4000
0xaaEDD6eD3c301D3985d5eDD4F0E548d69d94dBe3,5223
0xaaFE1bFfb71749Ac70ac136b2E839b122D81E599,13573
0xaaFb164259D27122530Aef535DCD059F5B3Dc844,5818
0xaaa2387D6788B1C27381418BFD51b59A47683441,8412
0xaaaCA47018805A6B02024b5FC2BE5A47B75CEc2e,4916
0xaaaafC227276f77AC762804C76ffeD4F3aC2aA43,1500
0xaab3C2297DB3707284b14ff2dFB4a25B83967286,1500
0xaab3FD5e7DeBCAE68920AF8E72a93818C6ba2971,7500
0xaabE5f2C0A7F724b8A9E0590A482B570b2818B4E,1500
0xaac76Ef6eEf96D3A03a8D7265014c10D2D6cb69D,12000
0xaacdCCbDdad1292ac633c92C3Ae772eb7c1CA070,30884
0xaad8C8C155450E57E99686B34d628a37F9EA54DE,18888
0xaadab6454aaC210e6A25a5878aA8E8544945a525,1500
0xaae36fbB7086B3a971f45746354BF2640F0B8074,5543
0xaaeef95f0C6A75B0E07D52D98E9D1616991C01ed,8315
0xaaefa1F5a034f0dCdDaA265A115f96F62f81BEDC,38888
0xaafE1B3E4004d99837DEA177fE01dA05f9A65A42,17450
0xab007B04cD33448f88c60AC9450AbAC5956B9844,32080
0xab025D1Cb886D8464f6aECfC7144C6c4D07aa6D8,25178
0xab07f7c93713D0864E7547C66D706B687B6300AF,24193
0xab0DEE2006C7D84330B95CFA7C38DA4307DfD74e,13308
0xab0c6B87921cFa8482FE27b76C7ed27fa243C27c,1500
0xab0d2Ad721399c2E8eC6f340D1E09CBBed7c5F2B,5172
0xab0ed82707c337A4123C7917D6e5a8A1Edad1550,16791
0xab0fbE7aF97DB44199e13D5B4348309f935E1A22,23410
0xab10Fe88aCe8bc8113769F510B80BD811D09a5C5,10000
0xab152331Fc2844AcdfedD0598EC8c6a1f8c887bE,38888
0xab15aABC986DE6eB29f3efEb7CC911c966d37755,32080
0xab193431626C43E8483aa2e79b993f5c78b648F6,8412
0xab1EF6A2Bd769dCe3dA9Cd96e8f16F00F50eE6e6,5172
0xab29866B96BC543746aF21A91CB1D3362bf49CD7,12741
0xab2B869b92870DB987a607D800694c1B0AEE8275,9692
0xab2ea973d3abE1C223dA0C85dC1962E2Daa2064A,12000
0xab300cD1E9cC0c9142129547406237a0daD34078,3232
0xab3120a64972911698037661243Ba86b9862D5f9,17450
0xab3132687874afa0b7DF3b02CCC1b751048bB2A7,4850
0xab31aF4109fFbCa760366c801C94DaAA88888888,11194
0xab323078A9AB3567845f35678eE7bF9F5688E59C,4798
0xab333511F81C3D5ad06Ea78a0f9bA32347c69354,5327
0xab3454F4198940432F89872023eBbD64495293b0,7500
0xab34fA2E4bF4F6fc487B3A09E1a3F3C0198aAdB5,1500
0xab4787b17BfB2004C4B074Ea64871dfA238bd50c,5818
0xab4A6637F268e4C35C3B53eF9a0F39a2738Df833,14644
0xab4d976E0169D13b76e89a3e87b02fb1CE2b2036,2000
0xab59826B2c527aCD42893ba7Ef7813BD730f89A9,32080
0xab59925Ff1dc46f6e297c84AA33216E017A0fA36,40000
0xab61508d24C1Bd51e434175a5f231cda17655A82,10086
0xab62Db154051070f8dD3aC4Ed0a5F33691DCc0Ba,5818
0xab64d664743349539D2D247769f4018a6b760Ec8,34580
0xab65543008dDC0c92EeB4219F4956688A87dbaaE,4850
0xab6C0046fEed49fC3F312F6E69d3937B7832398c,4133
0xab7456151e27d5075EFfF63d05abcd0F7FFb5E3c,5327
0xab75bAD3CDDABc8348CeA1BE6BDd728b4b2b0393,6000
0xab7C93d09630cCa6EE2c9d490563928c68C41831,680000
0xab8149790b9dcAA9B706321Dbf04c9849E827A05,7133
0xab88F2B537530441ae3241cdaB6CCe33B5975Fbf,14043
0xab8Fd4C773F79eb6fCe87c0612b0473b2a408e70,14953
0xab8abDD6b3eeCd317C2bA93Fd02e9Cef29Ec6925,9813
0xab94E0CfE79a2E1e088A5A85213f8360861e5682,32080
0xab960F80F10a8397Dcd20494ae35bcf98Bc75687,9986
0xab97f25fDaCb668a844E8aC021a27c0798Ca3a8c,4850
0xab9Df2274AC96849d4A58df27d50a3f75F81CCC6,18270
0xab9a9Bd39d8A4F8b69b86e5a4DEAfBEaF7A2BB1e,61700
0xab9dD1bb69552819aFbD24CAd2ed6bbf56BABE4C,7500
0xabA2e511828df235e6DF4cEe48377b1d1E3A33cA,15000
0xabAd8d813fE1e034435E2C79694Bd0a469E71029,5818
0xabAe1D588942f41304CF718aB8D34877b11F18DB,7588
0xabB24351a674d07A86EdE4d3B36Cf7D3165c6C7D,35000
0xabB3639Ac7eA3fbD7e9bFD4d8Fd46CAd6c3056F6,13097
0xabB7C0CDCBf941EF67F435cCa5DdA8148f1de407,14380
0xabBA7282927850b1CaFdf6031D92768f60F2872B,1500
0xabCc87C09b033599Bd765E9D8A66B15536A1BF5B,25000
0xabD0127D996A468A79a0a8e88F4D419E40402e95,107638
0xabD93f750ba57138219aE31A774283Fd287b9F7a,16475
0xabDC921C26E764560f3c10577E5935FA51EB52AC,23021
0xabE5e08ea53Aa36F3C20a2aD5e2A00EfFAA38fF5,10740
0xabF98CDe9966ABf4C968786331Dc1e3B8Ba5809d,8586
0xabFD99A7DA59E8B96F1CEfA6E35FD03E6831Bc10,3840
0xabFbfd9edb96002f8F18176A30B1400673550B47,6446
0xabFf4e288C3A4bD1D622Ac7D6E199E25fb0c561F,26501
0xaba42b4B47cf3B0a44925536895fd1f23585262c,4297
0xaba8c8C9ebA3C77C984ABcf06EF6AdF324a9dACf,19500
0xabb340c67F9529ce450ce3bb60a2eA14271a5439,490617
0xabc10Cc932D7A08B2583A147f8a06ea1b7A1298a,1500
0xabcB3b2920A256e92612d6B9eA9Ad7839293e0E9,34530
0xabd21117E485e9968feF83b4e2AD2Da65c76bA43,96388
0xabd256759BDFD0f48fC446D0Af7b441798FE59fF,20502
0xabd48458F12b393F317aD831959ecE5f02de79f3,17507
0xabd4FcDA9854A2E95CD090AA4BE089FA518A9fA6,80000
0xabd6CFe1D3DfEeF22a482CF9fea3B9Dd59E8d989,2000
0xabda8ead0b45bd99Fc7400fb2fD5dbc80C5A815a,2000
0xabdeD70836F3377e4ae9460B1AaD5809536f048a,23867
0xabf1FF91cECD9990B3f29363B62B87FD76f55F4A,22122
0xac061B813c9D1e887c2CF12bfDE4Fe4D9C87818b,1500
0xac0DFC08D12f999b54D9aEbac92f10B036E9127F,4850
0xac149dbA100B21090B7f7b141F57368c4da6BFbC,10086
0xac1655c2Dd1540f384940Cd050BFE74824753176,6895
0xac1B1CC2FEE62d8dc215821A7aFC1d8594FF2f92,209946
0xac2286c768470677c3efFa29a83Df849d0cFe5aa,61632
0xac236EA8ED1c73a83B5A10d17988028fec528F59,18648
0xac25471764B19c7053a9F37981f2B988BD3795d8,18888
0xac2E80F93d507ab5ef326B38B8C7363e02Bd2CFD,3879
0xac3269A2a0704bDe92E2a019c5b0E4F5fE323191,21802
0xac32862363454c673F6515Db56aaa2804A0d7767,10456
0xac335Aa42087dC2837271846a0CAa7319e3C584E,148888
0xac3523dc9f4584eB65E95284beb1cE0694540Cce,4850
0xac377B4376aCeFA75C5250360158b09f85d92773,12000
0xac3D324094EFc0702c20c0FaB19eEf78313Ac664,38888
0xac3f0df5898C12005601047B05d3dEfdC51b7442,5682
0xac43DB208FEA3AAd16983F8f79fb2c6D2218e34A,124096
0xac43a3394fEC45B511dc3360c2373070E6d79BE3,3465
0xac4734d5Cd80C12F3C90edc9DC5589C11ee17896,1500
0xac4E6B6bB7DeB375b7804267E9d320654B81a9b7,9695
0xac55759eA0dF2067C3B9723eaC3896eF4fD31f49,22086
0xac586208EC94993823b5ed0b804E7927938aa069,4000
0xac5a9f02193F6Fb7853dcb9Df004fEC552470af1,13573
0xac5b689eBF0e0934aE0745F64C688c078006Bd21,38888
0xac63F8F600fe456508FfF5A273Ad6cB2E8575962,1500
0xac6465f1e8F416EF1Ce00d2C43AB3AFe78C9BF11,80000
0xac64cfdEfef23DE6177f841aca4f6A221a57c7D3,4904
0xac67C6De210419224fb60686EF506d86314C968f,32080
0xac6c1710E43c9A0D4A01Da55B0D66ea0A6a02ae9,7622
0xac706EF4BA6fB3477d86ea9e19Df2AF96d13A2d4,18888
0xac70bD9de4Bb25f437377548A3C5178B4908e149,8820
0xac7553DE90e900d2b1e4495b44C439C92802eF98,10617
0xac769FE802607bde986a3016EF23b5e484f36d2b,11145
0xac77Ff490646d9e23bA46d077325dF18BF92198f,32080
0xac7a94F5560055a0759cb87b6ac46a206df4aA5F,4916
0xac7e8D9b835E57c04FBEEa049186f2d9a80Ad026,1500
0xac8418a31e1Cfa894C0d6A6A75C23Fad48A7cB36,9327
0xac844ADA82F3d0241533d827ebF84deb89617792,88888
0xac9398D91A08E451f83bA114a920a36cf8E19c07,720000
0xacA193c4033E1155010e1f560347E51c7e3f8722,2500
0xacA45a9D58ea48C5ED3E323fc6174e772D3cbDd8,57622
0xacA7B7875e61C029D1Bd0633f907D7F3A1e03E5c,27814
0xacAc167778c8bC649E4d09472D8cF503e10EdD76,40000
0xacAc7bC2260e331E5A569a5A1dd552fCe7957613,32119
0xacB4e2035f9aCdd3F56Aa4b1Fb7B8187E7033a64,4000
0xacCc23450731DFe78644cD9Cf67414478146dC7B,200000
0xacD14FD53D58be5c9c266F7d6C869333edAA55ee,2500
0xacDF10505f77d3083816e223EC4c5f57dAe7008c,4798
0xacDc94d48ae208EFA2DaeBFaAa951BD0ce3B5034,12000
0xacE490e46D53Bb84b339624C7Eba59A85909675e,88888
0xacE8754B0108349eda6975196f99399BA91Ece11,20305
0xacF2De1C63d047C3Df2c57e638e727EaD4e1B4ef,4297
0xacFDA282b51c98cF6624BFe6BeC0F0Ff40B40a02,12000
0xaca1787128Fb44629B6eDeC65DBfFadD2dFaa1E8,11148
0xaca610FA38cfCD4f7dF757cEc1efA460e6f2693b,7017
0xacaC74a19FD2648Cb5Ef22ae3C7DA175BFC1E009,6446
0xacad50068fde445a491fBE006f3901adD4fE6a3b,3788
0xacae5c6351234CFc0323A8978410B3351b939374,32080
0xacb0d824d137fc5D80c894024ED7ee6521236c05,10532
0xacb68f23D39aEEa8F8Cf87EbFDF804d810BDfeab,35000
0xacbaf764aD60a5A798cBAED817eEA54f25D6629E,1500
0xacc46D8f1ae8E76A8398E196feF28670A445041e,25520
0xacc6ac3717B0bEB02aA687228955a8FD3F9C47B7,16916
0xacc6baDca863e73D4540015b66E742937DF8d9C0,4525
0xacc75Bc6d8D24E7069aAb29b5844ee07FBD6Da7D,32080
0xacddea002e7C1d5dC653639f7f879428aCb93872,1500
0xace530b040696E1F12C715faDb355838275A56b4,13670
0xace99151715450dca33a6697b1897e82c54076b4,76643
0xacf09Af6853Ba4CBbB838e6032953Bd7037b4539,12000
0xacfaA58970380CA31B56CdB2C87A50b5e1E8Aac8,150000
0xad050BF165033DD1b86D23a75504e079B2053F2C,21707
0xad05A89825ef519992e6610FEdcFa48027B48f28,1500
0xad08b4d701512e69e014a8Aaec747Fe606fb694C,22959
0xad0Be44868CA62390B94862670a4d80fD1b3D8a1,10086
0xad123C94725b6A8B45b3BA5F9bE14fcefBBd51f9,30888
0xad188cBa2b527Ee0B9f66744ECD8aFecbB4B1eC5,5682
0xad18ec068d2354d9028CB565A8AEE9E7d8Daf5FE,25000
0xad19DdFf1496f55C66AF7bdE171a44A5a410Dba9,21826
0xad1A74a31b00ED0403Bb7d8B11130E30Ae15853C,5746
0xad1F277b0154b485DE16Aa3a6AB8D5Cb88d0299C,282500
0xad1FAa4fE243923E69687903508efd4341F04A8f,4157
0xad27B4A90154ecb4F0153c3076415b710Db43D26,20795
0xad2F6779eea963051869df83A651165a5b4f8D8b,12000
0xad2b5e6cF9bCc32236e8c6add40e779E58ccdadA,8136
0xad2bC3B93E1FBbF03D8B7D2F9B25D2F3c656258C,40388
0xad3297e8dAA93b627ff599E9B8d43BfD170a6326,16666
0xad32BC5F86dE8FCf5B26AdfE26f90663d9EF50BE,41388
0xad35deDe6114eA6Fb42fC47CeeC1094f75Fa72C7,4157
0xad39011C8589Db50CBDC6064Ab80d7bBB69f0917,14925
0xad3C447C7cA1B323f0E0bAc8f9ec03F2080fD9DA,17298
0xad4633c435CD3F268D7fB131F77C6CbB6411f5BA,20852
0xad479127058891ECfE270B9bFd14d87724A91d92,4916
0xad481d3c709dffdC30FFd7b7C6A307E4CE60b09A,219251
0xad485752D0AA81A18e79B4614b501F77E1C13E55,21826
0xad4DbfeCb27396aD09E74cBcB83Dc2BCF871b36a,18888
0xad5095365955d5fCECA60483C50696d012023E80,108584
0xad511D11922663a6Cbd334045F5f760Ae48950f1,66653
0xad528A3B79Cc5100b3FD26A4C0e11ac100a764Dc,10086
0xad581151Cd68784876FE9da0a4dB72db5F39e9f5,10584
0xad5864731Adc4e72E9F30E94b0f508EC1eaf7E3D,31475
0xad607c2d706ac5686D4991d51628BD223E4D01BD,125000
0xad61699A3ae4fb8c05Af73f11aaF669B88EF4724,13059
0xad6177c529793497c48A0A3787D80671C7621D32,10904
0xad6452a9b8F10b0fE084C83c396ABAe96411C761,29812
0xad65bD23899d14dF7E27085974061B5661fB5e13,4798
0xad6e25566a0CA2AbFd460792fA86B97353293f2e,31475
0xad6fE72AccA19fD71f9EECB50c734F9afcCC277c,2500
0xad752af7191b5411b0A41D46d6fD684088dAD058,5517
0xad7944e6BAA2fFcfBE96329F07B3beF456d18287,4000
0xad79A6385F50f613536A197Bb1Cb1d9F7Ae8FE72,140000
0xad7A9eBcFA7941be829A290a39d8c524B1aDa55E,4525
0xad7F2f570544CA99F9F8a9165c00da4588ce4b86,32080
0xad80780F3c02b141377c089083CD6F241433C5F3,7133
0xad80beA647B3d823F6Df4eC55Cbb2E7b361fFCd0,12000
0xad8A947D31dE0d3c5872a25f819f3cdfB081048c,74687
0xad920CD7046c3E3c5B562bBf61C60d7A0B5d85cF,8560
0xad93ECdAa1835EF9FFFAF3E9Cdc64b84156f76d4,110495
0xad95618e1023e490961842bC0580A826B0e78B48,5172
0xad9cC1a85e74Bd1300c57082ba86Ed21E6AAA5e8,11413
0xadA2bD6a38D5aA0008221FC8f28EaB5ef36cF7E5,18458
0xadA4067Cf6Bfa0c6018D82A5e1f9Db6Ca598255C,75732
0xadAD7ec70aC6b2599360EFc99089b575E4Bc376D,18713
0xadAb39E92C851BD487e95642D1ADd2A86038f594,5517
0xadB4baA4bF3A1C176c4399402395403632B036A3,36682
0xadC1FDf5F482b899b450793f10F1CD24663fc0D0,200000
0xadC78cE511278daB0724C5e709569E6BddcC6d1A,12750
0xadC889deeE1F3f8b256cB8D09cB8c7caCfcA2632,24545
0xadD12ADBbD5Db87674b38Af99b6dD34Dd2A45e0d,60243
0xadD53eF8fC77D156B3Df64Ff04167da0ee0fe2a3,10617
0xadD93b1ACdfA3E865BD1E6495182E9F1Ac5cc35B,9811
0xadDc5a1A952dB6F8A8931e7C2b1320033F1ADD1A,6930
0xadEf52595F234E9681d069a2860C27640B8278E9,4850
0xadF741cB132c0fcf42Cb184F718fD29e36b74e5C,10499
0xadFDC5A040DB42E9f6dFcf88d5B53e12ee37fC1a,12000
0xada227BD9b9b6C1825F1bB774AB1Cb5C3249d869,7500
0xada2e777a78e817d59F85ac9aEEB6687dB298A31,16590
0xadb6A9532ad596552a647de730931BdB9920E958,12000
